"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"18/03/2024 14:15:00 - 18/03/2024 14:30:00","BZN|DE-LU","Sequence Sequence 1","73.74","",""
"18/03/2024 14:30:00 - 18/03/2024 14:45:00","BZN|DE-LU","Sequence Sequence 1","74.67","",""
"18/03/2024 14:45:00 - 18/03/2024 15:00:00","BZN|DE-LU","Sequence Sequence 1","70.62","",""
"18/03/2024 15:00:00 - 18/03/2024 15:15:00","BZN|DE-LU","Sequence Sequence 1","68.63","",""
"18/03/2024 15:15:00 - 18/03/2024 15:30:00","BZN|DE-LU","Sequence Sequence 1","70.86","",""
"18/03/2024 15:30:00 - 18/03/2024 15:45:00","BZN|DE-LU","Sequence Sequence 1","68.52","",""
"18/03/2024 15:45:00 - 18/03/2024 16:00:00","BZN|DE-LU","Sequence Sequence 1","68.26","",""
"18/03/2024 16:00:00 - 18/03/2024 16:15:00","BZN|DE-LU","Sequence Sequence 1","62.49","",""
"18/03/2024 16:15:00 - 18/03/2024 16:30:00","BZN|DE-LU","Sequence Sequence 1","65.29","",""
"18/03/2024 16:30:00 - 18/03/2024 16:45:00","BZN|DE-LU","Sequence Sequence 1","65.58","",""
"18/03/2024 16:45:00 - 18/03/2024 17:00:00","BZN|DE-LU","Sequence Sequence 1","62.26","",""
"18/03/2024 17:00:00 - 18/03/2024 17:15:00","BZN|DE-LU","Sequence Sequence 1","60.84","",""
"18/03/2024 17:15:00 - 18/03/2024 17:30:00","BZN|DE-LU","Sequence Sequence 1","60.59","",""
"18/03/2024 17:30:00 - 18/03/2024 17:45:00","BZN|DE-LU","Sequence Sequence 1","60.93","",""
"18/03/2024 17:45:00 - 18/03/2024 18:00:00","BZN|DE-LU","Sequence Sequence 1","58.58","",""
"18/03/2024 18:00:00 - 18/03/2024 18:15:00","BZN|DE-LU","Sequence Sequence 1","61.39","",""
"18/03/2024 18:15:00 - 18/03/2024 18:30:00","BZN|DE-LU","Sequence Sequence 1","60.23","",""
"18/03/2024 18:30:00 - 18/03/2024 18:45:00","BZN|DE-LU","Sequence Sequence 1","61.51","",""
"18/03/2024 18:45:00 - 18/03/2024 19:00:00","BZN|DE-LU","Sequence Sequence 1","56.87","",""
"18/03/2024 19:00:00 - 18/03/2024 19:15:00","BZN|DE-LU","Sequence Sequence 1","58.01","",""
"18/03/2024 19:15:00 - 18/03/2024 19:30:00","BZN|DE-LU","Sequence Sequence 1","64.24","",""
"18/03/2024 19:30:00 - 18/03/2024 19:45:00","BZN|DE-LU","Sequence Sequence 1","62.42","",""
"18/03/2024 19:45:00 - 18/03/2024 20:00:00","BZN|DE-LU","Sequence Sequence 1","58.49","",""
"18/03/2024 20:00:00 - 18/03/2024 20:15:00","BZN|DE-LU","Sequence Sequence 1","64.86","",""
"18/03/2024 20:15:00 - 18/03/2024 20:30:00","BZN|DE-LU","Sequence Sequence 1","62.19","",""
"18/03/2024 20:30:00 - 18/03/2024 20:45:00","BZN|DE-LU","Sequence Sequence 1","59.72","",""
"18/03/2024 20:45:00 - 18/03/2024 21:00:00","BZN|DE-LU","Sequence Sequence 1","58.92","",""
"18/03/2024 21:00:00 - 18/03/2024 21:15:00","BZN|DE-LU","Sequence Sequence 1","67.84","",""
"18/03/2024 21:15:00 - 18/03/2024 21:30:00","BZN|DE-LU","Sequence Sequence 1","71.01","",""
"18/03/2024 21:30:00 - 18/03/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","70.93","",""
"18/03/2024 21:45:00 - 18/03/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","70.41","",""
"18/03/2024 22:00:00 - 18/03/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","75.76","",""
"18/03/2024 22:15:00 - 18/03/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","74.74","",""
"18/03/2024 22:30:00 - 18/03/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","76.41","",""
"18/03/2024 22:45:00 - 18/03/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","70.08","",""
"18/03/2024 23:00:00 - 18/03/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","83.32","",""
"18/03/2024 23:15:00 - 18/03/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","79.10","",""
"18/03/2024 23:30:00 - 18/03/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","79.51","",""
"18/03/2024 23:45:00 - 19/03/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","82.73","",""
"19/03/2024 00:00:00 - 19/03/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","91.08","",""
"19/03/2024 00:15:00 - 19/03/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","88.00","",""
"19/03/2024 00:30:00 - 19/03/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","90.52","",""
"19/03/2024 00:45:00 - 19/03/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","90.35","",""
"19/03/2024 01:00:00 - 19/03/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","96.37","",""
"19/03/2024 01:15:00 - 19/03/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","97.30","",""
"19/03/2024 01:30:00 - 19/03/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","101.15","",""
"19/03/2024 01:45:00 - 19/03/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","96.42","",""
"19/03/2024 02:00:00 - 19/03/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","103.73","",""
"19/03/2024 02:15:00 - 19/03/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","104.52","",""
"19/03/2024 02:30:00 - 19/03/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","103.86","",""
"19/03/2024 02:45:00 - 19/03/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","105.80","",""
"19/03/2024 03:00:00 - 19/03/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","113.37","",""
"19/03/2024 03:15:00 - 19/03/2024 03:30:00","BZN|DE-LU","Sequence Sequence 1","109.94","",""
"19/03/2024 03:30:00 - 19/03/2024 03:45:00","BZN|DE-LU","Sequence Sequence 1","108.72","",""
"19/03/2024 03:45:00 - 19/03/2024 04:00:00","BZN|DE-LU","Sequence Sequence 1","114.39","",""
"19/03/2024 04:00:00 - 19/03/2024 04:15:00","BZN|DE-LU","Sequence Sequence 1","115.44","",""
"19/03/2024 04:15:00 - 19/03/2024 04:30:00","BZN|DE-LU","Sequence Sequence 1","111.79","",""
"19/03/2024 04:30:00 - 19/03/2024 04:45:00","BZN|DE-LU","Sequence Sequence 1","118.93","",""
"19/03/2024 04:45:00 - 19/03/2024 05:00:00","BZN|DE-LU","Sequence Sequence 1","117.46","",""
"19/03/2024 05:00:00 - 19/03/2024 05:15:00","BZN|DE-LU","Sequence Sequence 1","121.40","",""
"19/03/2024 05:15:00 - 19/03/2024 05:30:00","BZN|DE-LU","Sequence Sequence 1","121.07","",""
"19/03/2024 05:30:00 - 19/03/2024 05:45:00","BZN|DE-LU","Sequence Sequence 1","123.49","",""
"19/03/2024 05:45:00 - 19/03/2024 06:00:00","BZN|DE-LU","Sequence Sequence 1","116.13","",""
"19/03/2024 06:00:00 - 19/03/2024 06:15:00","BZN|DE-LU","Sequence Sequence 1","117.63","",""
"19/03/2024 06:15:00 - 19/03/2024 06:30:00","BZN|DE-LU","Sequence Sequence 1","118.24","",""
"19/03/2024 06:30:00 - 19/03/2024 06:45:00","BZN|DE-LU","Sequence Sequence 1","118.18","",""
"19/03/2024 06:45:00 - 19/03/2024 07:00:00","BZN|DE-LU","Sequence Sequence 1","119.47","",""
"19/03/2024 07:00:00 - 19/03/2024 07:15:00","BZN|DE-LU","Sequence Sequence 1","117.22","",""
"19/03/2024 07:15:00 - 19/03/2024 07:30:00","BZN|DE-LU","Sequence Sequence 1","115.82","",""
"19/03/2024 07:30:00 - 19/03/2024 07:45:00","BZN|DE-LU","Sequence Sequence 1","116.45","",""
"19/03/2024 07:45:00 - 19/03/2024 08:00:00","BZN|DE-LU","Sequence Sequence 1","117.61","",""
"19/03/2024 08:00:00 - 19/03/2024 08:15:00","BZN|DE-LU","Sequence Sequence 1","117.49","",""
"19/03/2024 08:15:00 - 19/03/2024 08:30:00","BZN|DE-LU","Sequence Sequence 1","114.05","",""
"19/03/2024 08:30:00 - 19/03/2024 08:45:00","BZN|DE-LU","Sequence Sequence 1","116.82","",""
"19/03/2024 08:45:00 - 19/03/2024 09:00:00","BZN|DE-LU","Sequence Sequence 1","112.56","",""
"19/03/2024 09:00:00 - 19/03/2024 09:15:00","BZN|DE-LU","Sequence Sequence 1","104.04","",""
"19/03/2024 09:15:00 - 19/03/2024 09:30:00","BZN|DE-LU","Sequence Sequence 1","110.17","",""
"19/03/2024 09:30:00 - 19/03/2024 09:45:00","BZN|DE-LU","Sequence Sequence 1","109.22","",""
"19/03/2024 09:45:00 - 19/03/2024 10:00:00","BZN|DE-LU","Sequence Sequence 1","108.67","",""
"19/03/2024 10:00:00 - 19/03/2024 10:15:00","BZN|DE-LU","Sequence Sequence 1","102.23","",""
"19/03/2024 10:15:00 - 19/03/2024 10:30:00","BZN|DE-LU","Sequence Sequence 1","102.81","",""
"19/03/2024 10:30:00 - 19/03/2024 10:45:00","BZN|DE-LU","Sequence Sequence 1","102.25","",""
"19/03/2024 10:45:00 - 19/03/2024 11:00:00","BZN|DE-LU","Sequence Sequence 1","102.43","",""
"19/03/2024 11:00:00 - 19/03/2024 11:15:00","BZN|DE-LU","Sequence Sequence 1","94.27","",""
"19/03/2024 11:15:00 - 19/03/2024 11:30:00","BZN|DE-LU","Sequence Sequence 1","92.73","",""
"19/03/2024 11:30:00 - 19/03/2024 11:45:00","BZN|DE-LU","Sequence Sequence 1","92.57","",""
"19/03/2024 11:45:00 - 19/03/2024 12:00:00","BZN|DE-LU","Sequence Sequence 1","101.91","",""
"19/03/2024 12:00:00 - 19/03/2024 12:15:00","BZN|DE-LU","Sequence Sequence 1","89.10","",""
"19/03/2024 12:15:00 - 19/03/2024 12:30:00","BZN|DE-LU","Sequence Sequence 1","92.27","",""
"19/03/2024 12:30:00 - 19/03/2024 12:45:00","BZN|DE-LU","Sequence Sequence 1","88.87","",""
"19/03/2024 12:45:00 - 19/03/2024 13:00:00","BZN|DE-LU","Sequence Sequence 1","88.93","",""
"19/03/2024 13:00:00 - 19/03/2024 13:15:00","BZN|DE-LU","Sequence Sequence 1","82.07","",""
"19/03/2024 13:15:00 - 19/03/2024 13:30:00","BZN|DE-LU","Sequence Sequence 1","82.74","",""
"19/03/2024 13:30:00 - 19/03/2024 13:45:00","BZN|DE-LU","Sequence Sequence 1","78.97","",""
"19/03/2024 13:45:00 - 19/03/2024 14:00:00","BZN|DE-LU","Sequence Sequence 1","80.70","",""
"19/03/2024 14:00:00 - 19/03/2024 14:15:00","BZN|DE-LU","Sequence Sequence 1","74.83","",""
"19/03/2024 14:15:00 - 19/03/2024 14:30:00","BZN|DE-LU","Sequence Sequence 1","70.36","",""
"19/03/2024 14:30:00 - 19/03/2024 14:45:00","BZN|DE-LU","Sequence Sequence 1","76.82","",""
"19/03/2024 14:45:00 - 19/03/2024 15:00:00","BZN|DE-LU","Sequence Sequence 1","76.35","",""
"19/03/2024 15:00:00 - 19/03/2024 15:15:00","BZN|DE-LU","Sequence Sequence 1","63.81","",""
"19/03/2024 15:15:00 - 19/03/2024 15:30:00","BZN|DE-LU","Sequence Sequence 1","66.25","",""
"19/03/2024 15:30:00 - 19/03/2024 15:45:00","BZN|DE-LU","Sequence Sequence 1","68.22","",""
"19/03/2024 15:45:00 - 19/03/2024 16:00:00","BZN|DE-LU","Sequence Sequence 1","69.69","",""
"19/03/2024 16:00:00 - 19/03/2024 16:15:00","BZN|DE-LU","Sequence Sequence 1","66.29","",""
"19/03/2024 16:15:00 - 19/03/2024 16:30:00","BZN|DE-LU","Sequence Sequence 1","61.97","",""
"19/03/2024 16:30:00 - 19/03/2024 16:45:00","BZN|DE-LU","Sequence Sequence 1","67.92","",""
"19/03/2024 16:45:00 - 19/03/2024 17:00:00","BZN|DE-LU","Sequence Sequence 1","63.14","",""
"19/03/2024 17:00:00 - 19/03/2024 17:15:00","BZN|DE-LU","Sequence Sequence 1","59.80","",""
"19/03/2024 17:15:00 - 19/03/2024 17:30:00","BZN|DE-LU","Sequence Sequence 1","61.37","",""
"19/03/2024 17:30:00 - 19/03/2024 17:45:00","BZN|DE-LU","Sequence Sequence 1","60.87","",""
"19/03/2024 17:45:00 - 19/03/2024 18:00:00","BZN|DE-LU","Sequence Sequence 1","60.76","",""
"19/03/2024 18:00:00 - 19/03/2024 18:15:00","BZN|DE-LU","Sequence Sequence 1","63.22","",""
"19/03/2024 18:15:00 - 19/03/2024 18:30:00","BZN|DE-LU","Sequence Sequence 1","59.72","",""
"19/03/2024 18:30:00 - 19/03/2024 18:45:00","BZN|DE-LU","Sequence Sequence 1","57.25","",""
"19/03/2024 18:45:00 - 19/03/2024 19:00:00","BZN|DE-LU","Sequence Sequence 1","57.54","",""
"19/03/2024 19:00:00 - 19/03/2024 19:15:00","BZN|DE-LU","Sequence Sequence 1","63.19","",""
"19/03/2024 19:15:00 - 19/03/2024 19:30:00","BZN|DE-LU","Sequence Sequence 1","61.61","",""
"19/03/2024 19:30:00 - 19/03/2024 19:45:00","BZN|DE-LU","Sequence Sequence 1","57.13","",""
"19/03/2024 19:45:00 - 19/03/2024 20:00:00","BZN|DE-LU","Sequence Sequence 1","57.03","",""
"19/03/2024 20:00:00 - 19/03/2024 20:15:00","BZN|DE-LU","Sequence Sequence 1","63.29","",""
"19/03/2024 20:15:00 - 19/03/2024 20:30:00","BZN|DE-LU","Sequence Sequence 1","64.48","",""
"19/03/2024 20:30:00 - 19/03/2024 20:45:00","BZN|DE-LU","Sequence Sequence 1","61.89","",""
"19/03/2024 20:45:00 - 19/03/2024 21:00:00","BZN|DE-LU","Sequence Sequence 1","59.88","",""
"19/03/2024 21:00:00 - 19/03/2024 21:15:00","BZN|DE-LU","Sequence Sequence 1","65.76","",""
"19/03/2024 21:15:00 - 19/03/2024 21:30:00","BZN|DE-LU","Sequence Sequence 1","71.30","",""
"19/03/2024 21:30:00 - 19/03/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","69.00","",""
"19/03/2024 21:45:00 - 19/03/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","70.01","",""
"19/03/2024 22:00:00 - 19/03/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","76.55","",""
"19/03/2024 22:15:00 - 19/03/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","72.97","",""
"19/03/2024 22:30:00 - 19/03/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","73.48","",""
"19/03/2024 22:45:00 - 19/03/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","73.89","",""
"19/03/2024 23:00:00 - 19/03/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","82.29","",""
"19/03/2024 23:15:00 - 19/03/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","83.64","",""
"19/03/2024 23:30:00 - 19/03/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","85.20","",""
"19/03/2024 23:45:00 - 20/03/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","83.09","",""
"20/03/2024 00:00:00 - 20/03/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","90.98","",""
"20/03/2024 00:15:00 - 20/03/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","93.19","",""
"20/03/2024 00:30:00 - 20/03/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","88.93","",""
"20/03/2024 00:45:00 - 20/03/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","91.71","",""
"20/03/2024 01:00:00 - 20/03/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","98.26","",""
"20/03/2024 01:15:00 - 20/03/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","98.33","",""
"20/03/2024 01:30:00 - 20/03/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","96.67","",""
"20/03/2024 01:45:00 - 20/03/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","94.31","",""
"20/03/2024 02:00:00 - 20/03/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","105.03","",""
"20/03/2024 02:15:00 - 20/03/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","105.03","",""
"20/03/2024 02:30:00 - 20/03/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","103.18","",""
"20/03/2024 02:45:00 - 20/03/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","104.14","",""
"20/03/2024 03:00:00 - 20/03/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","108.78","",""
"20/03/2024 03:15:00 - 20/03/2024 03:30:00","BZN|DE-LU","Sequence Sequence 1","108.80","",""
"20/03/2024 03:30:00 - 20/03/2024 03:45:00","BZN|DE-LU","Sequence Sequence 1","109.59","",""
"20/03/2024 03:45:00 - 20/03/2024 04:00:00","BZN|DE-LU","Sequence Sequence 1","107.89","",""
"20/03/2024 04:00:00 - 20/03/2024 04:15:00","BZN|DE-LU","Sequence Sequence 1","114.15","",""
"20/03/2024 04:15:00 - 20/03/2024 04:30:00","BZN|DE-LU","Sequence Sequence 1","116.74","",""
"20/03/2024 04:30:00 - 20/03/2024 04:45:00","BZN|DE-LU","Sequence Sequence 1","118.23","",""
"20/03/2024 04:45:00 - 20/03/2024 05:00:00","BZN|DE-LU","Sequence Sequence 1","119.47","",""
"20/03/2024 05:00:00 - 20/03/2024 05:15:00","BZN|DE-LU","Sequence Sequence 1","117.51","",""
"20/03/2024 05:15:00 - 20/03/2024 05:30:00","BZN|DE-LU","Sequence Sequence 1","120.71","",""
"20/03/2024 05:30:00 - 20/03/2024 05:45:00","BZN|DE-LU","Sequence Sequence 1","118.99","",""
"20/03/2024 05:45:00 - 20/03/2024 06:00:00","BZN|DE-LU","Sequence Sequence 1","117.84","",""
"20/03/2024 06:00:00 - 20/03/2024 06:15:00","BZN|DE-LU","Sequence Sequence 1","120.14","",""
"20/03/2024 06:15:00 - 20/03/2024 06:30:00","BZN|DE-LU","Sequence Sequence 1","121.54","",""
"20/03/2024 06:30:00 - 20/03/2024 06:45:00","BZN|DE-LU","Sequence Sequence 1","118.34","",""
"20/03/2024 06:45:00 - 20/03/2024 07:00:00","BZN|DE-LU","Sequence Sequence 1","118.29","",""
"20/03/2024 07:00:00 - 20/03/2024 07:15:00","BZN|DE-LU","Sequence Sequence 1","117.49","",""
"20/03/2024 07:15:00 - 20/03/2024 07:30:00","BZN|DE-LU","Sequence Sequence 1","117.06","",""
"20/03/2024 07:30:00 - 20/03/2024 07:45:00","BZN|DE-LU","Sequence Sequence 1","120.71","",""
"20/03/2024 07:45:00 - 20/03/2024 08:00:00","BZN|DE-LU","Sequence Sequence 1","116.79","",""
"20/03/2024 08:00:00 - 20/03/2024 08:15:00","BZN|DE-LU","Sequence Sequence 1","114.14","",""
"20/03/2024 08:15:00 - 20/03/2024 08:30:00","BZN|DE-LU","Sequence Sequence 1","115.94","",""
"20/03/2024 08:30:00 - 20/03/2024 08:45:00","BZN|DE-LU","Sequence Sequence 1","115.78","",""
"20/03/2024 08:45:00 - 20/03/2024 09:00:00","BZN|DE-LU","Sequence Sequence 1","114.50","",""
"20/03/2024 09:00:00 - 20/03/2024 09:15:00","BZN|DE-LU","Sequence Sequence 1","113.92","",""
"20/03/2024 09:15:00 - 20/03/2024 09:30:00","BZN|DE-LU","Sequence Sequence 1","109.29","",""
"20/03/2024 09:30:00 - 20/03/2024 09:45:00","BZN|DE-LU","Sequence Sequence 1","110.21","",""
"20/03/2024 09:45:00 - 20/03/2024 10:00:00","BZN|DE-LU","Sequence Sequence 1","106.70","",""
"20/03/2024 10:00:00 - 20/03/2024 10:15:00","BZN|DE-LU","Sequence Sequence 1","103.73","",""
"20/03/2024 10:15:00 - 20/03/2024 10:30:00","BZN|DE-LU","Sequence Sequence 1","101.69","",""
"20/03/2024 10:30:00 - 20/03/2024 10:45:00","BZN|DE-LU","Sequence Sequence 1","102.50","",""
"20/03/2024 10:45:00 - 20/03/2024 11:00:00","BZN|DE-LU","Sequence Sequence 1","100.42","",""
"20/03/2024 11:00:00 - 20/03/2024 11:15:00","BZN|DE-LU","Sequence Sequence 1","95.32","",""
"20/03/2024 11:15:00 - 20/03/2024 11:30:00","BZN|DE-LU","Sequence Sequence 1","96.95","",""
"20/03/2024 11:30:00 - 20/03/2024 11:45:00","BZN|DE-LU","Sequence Sequence 1","96.61","",""
"20/03/2024 11:45:00 - 20/03/2024 12:00:00","BZN|DE-LU","Sequence Sequence 1","96.27","",""
"20/03/2024 12:00:00 - 20/03/2024 12:15:00","BZN|DE-LU","Sequence Sequence 1","88.69","",""
"20/03/2024 12:15:00 - 20/03/2024 12:30:00","BZN|DE-LU","Sequence Sequence 1","88.33","",""
"20/03/2024 12:30:00 - 20/03/2024 12:45:00","BZN|DE-LU","Sequence Sequence 1","89.27","",""
"20/03/2024 12:45:00 - 20/03/2024 13:00:00","BZN|DE-LU","Sequence Sequence 1","89.11","",""
"20/03/2024 13:00:00 - 20/03/2024 13:15:00","BZN|DE-LU","Sequence Sequence 1","82.12","",""
"20/03/2024 13:15:00 - 20/03/2024 13:30:00","BZN|DE-LU","Sequence Sequence 1","81.17","",""
"20/03/2024 13:30:00 - 20/03/2024 13:45:00","BZN|DE-LU","Sequence Sequence 1","80.70","",""
"20/03/2024 13:45:00 - 20/03/2024 14:00:00","BZN|DE-LU","Sequence Sequence 1","83.13","",""
"20/03/2024 14:00:00 - 20/03/2024 14:15:00","BZN|DE-LU","Sequence Sequence 1","75.54","",""
"20/03/2024 14:15:00 - 20/03/2024 14:30:00","BZN|DE-LU","Sequence Sequence 1","74.27","",""
"20/03/2024 14:30:00 - 20/03/2024 14:45:00","BZN|DE-LU","Sequence Sequence 1","76.73","",""
"20/03/2024 14:45:00 - 20/03/2024 15:00:00","BZN|DE-LU","Sequence Sequence 1","74.50","",""
"20/03/2024 15:00:00 - 20/03/2024 15:15:00","BZN|DE-LU","Sequence Sequence 1","67.80","",""
"20/03/2024 15:15:00 - 20/03/2024 15:30:00","BZN|DE-LU","Sequence Sequence 1","67.99","",""
"20/03/2024 15:30:00 - 20/03/2024 15:45:00","BZN|DE-LU","Sequence Sequence 1","68.45","",""
"20/03/2024 15:45:00 - 20/03/2024 16:00:00","BZN|DE-LU","Sequence Sequence 1","66.29","",""
"20/03/2024 16:00:00 - 20/03/2024 16:15:00","BZN|DE-LU","Sequence Sequence 1","59.61","",""
"20/03/2024 16:15:00 - 20/03/2024 16:30:00","BZN|DE-LU","Sequence Sequence 1","63.92","",""
"20/03/2024 16:30:00 - 20/03/2024 16:45:00","BZN|DE-LU","Sequence Sequence 1","65.02","",""
"20/03/2024 16:45:00 - 20/03/2024 17:00:00","BZN|DE-LU","Sequence Sequence 1","61.35","",""
"20/03/2024 17:00:00 - 20/03/2024 17:15:00","BZN|DE-LU","Sequence Sequence 1","62.50","",""
"20/03/2024 17:15:00 - 20/03/2024 17:30:00","BZN|DE-LU","Sequence Sequence 1","57.06","",""
"20/03/2024 17:30:00 - 20/03/2024 17:45:00","BZN|DE-LU","Sequence Sequence 1","59.24","",""
"20/03/2024 17:45:00 - 20/03/2024 18:00:00","BZN|DE-LU","Sequence Sequence 1","63.77","",""
"20/03/2024 18:00:00 - 20/03/2024 18:15:00","BZN|DE-LU","Sequence Sequence 1","60.05","",""
"20/03/2024 18:15:00 - 20/03/2024 18:30:00","BZN|DE-LU","Sequence Sequence 1","58.73","",""
"20/03/2024 18:30:00 - 20/03/2024 18:45:00","BZN|DE-LU","Sequence Sequence 1","59.84","",""
"20/03/2024 18:45:00 - 20/03/2024 19:00:00","BZN|DE-LU","Sequence Sequence 1","61.73","",""
"20/03/2024 19:00:00 - 20/03/2024 19:15:00","BZN|DE-LU","Sequence Sequence 1","57.47","",""
"20/03/2024 19:15:00 - 20/03/2024 19:30:00","BZN|DE-LU","Sequence Sequence 1","62.99","",""
"20/03/2024 19:30:00 - 20/03/2024 19:45:00","BZN|DE-LU","Sequence Sequence 1","59.38","",""
"20/03/2024 19:45:00 - 20/03/2024 20:00:00","BZN|DE-LU","Sequence Sequence 1","61.77","",""
"20/03/2024 20:00:00 - 20/03/2024 20:15:00","BZN|DE-LU","Sequence Sequence 1","62.13","",""
"20/03/2024 20:15:00 - 20/03/2024 20:30:00","BZN|DE-LU","Sequence Sequence 1","66.72","",""
"20/03/2024 20:30:00 - 20/03/2024 20:45:00","BZN|DE-LU","Sequence Sequence 1","63.29","",""
"20/03/2024 20:45:00 - 20/03/2024 21:00:00","BZN|DE-LU","Sequence Sequence 1","60.70","",""
"20/03/2024 21:00:00 - 20/03/2024 21:15:00","BZN|DE-LU","Sequence Sequence 1","69.06","",""
"20/03/2024 21:15:00 - 20/03/2024 21:30:00","BZN|DE-LU","Sequence Sequence 1","70.72","",""
"20/03/2024 21:30:00 - 20/03/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","70.50","",""
"20/03/2024 21:45:00 - 20/03/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","68.31","",""
"20/03/2024 22:00:00 - 20/03/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","75.96","",""
"20/03/2024 22:15:00 - 20/03/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","73.49","",""
"20/03/2024 22:30:00 - 20/03/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","75.52","",""
"20/03/2024 22:45:00 - 20/03/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","75.06","",""
"20/03/2024 23:00:00 - 20/03/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","75.78","",""
"20/03/2024 23:15:00 - 20/03/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","79.57","",""
"20/03/2024 23:30:00 - 20/03/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","81.99","",""
"20/03/2024 23:45:00 - 21/03/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","81.90","",""
"21/03/2024 00:00:00 - 21/03/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","89.38","",""
"21/03/2024 00:15:00 - 21/03/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","89.62","",""
"21/03/2024 00:30:00 - 21/03/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","91.85","",""
"21/03/2024 00:45:00 - 21/03/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","90.15","",""
"21/03/2024 01:00:00 - 21/03/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","92.54","",""
"21/03/2024 01:15:00 - 21/03/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","101.10","",""
"21/03/2024 01:30:00 - 21/03/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","93.39","",""
"21/03/2024 01:45:00 - 21/03/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","99.12","",""
"21/03/2024 02:00:00 - 21/03/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","101.31","",""
"21/03/2024 02:15:00 - 21/03/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","107.29","",""
"21/03/2024 02:30:00 - 21/03/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","103.88","",""
"21/03/2024 02:45:00 - 21/03/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","105.21","",""
"21/03/2024 03:00:00 - 21/03/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","106.68","",""
